factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad
mean_alignscore_nli,std_alignscore_nli,min_alignscore_nli,max_alignscore_nli,mean_alignscore_bin,std_alignscore_bin,min_alignscore_bin,max_alignscore_bin,n_examples,backbone,batch_size,device,ckpt_path
0.44598691471313173,0.11292530038563149,0.14331169426441193,0.9647417664527893,0.6470482891327456,0.17461762495853675,0.19076286256313324,0.9988583326339722,380,roberta-large,16,cuda,models/alignscore/AlignScore-large.ckpt
