factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad
mean_alignscore_nli,std_alignscore_nli,min_alignscore_nli,max_alignscore_nli,mean_alignscore_bin,std_alignscore_bin,min_alignscore_bin,max_alignscore_bin,n_examples,backbone,batch_size,device,ckpt_path
0.4326522631080527,0.10391452940573424,0.1880665123462677,0.9068861603736877,0.47156980172976065,0.12545196046256382,0.10838442295789719,0.8005632758140564,380,roberta-large,32,cuda,models/alignscore/AlignScore-large.ckpt
