factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad
mean_alignscore_nli,std_alignscore_nli,min_alignscore_nli,max_alignscore_nli,mean_alignscore_bin,std_alignscore_bin,min_alignscore_bin,max_alignscore_bin,n_examples,backbone,batch_size,device,ckpt_path
0.3837294723054296,0.11374248619488456,0.09484176337718964,0.9251975417137146,0.4425801109816683,0.14003990842035008,0.014476755633950233,0.9803745150566101,380,roberta-large,16,cuda,models/alignscore/AlignScore-large.ckpt
