factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad
mean_alignscore_nli,std_alignscore_nli,min_alignscore_nli,max_alignscore_nli,mean_alignscore_bin,std_alignscore_bin,min_alignscore_bin,max_alignscore_bin,n_examples,backbone,batch_size,device,ckpt_path
0.47385576802649,0.10825130834213255,0.17809124290943146,0.8534601926803589,0.68838103699841,0.1717430856857129,0.22921229898929596,0.9999475479125977,380,roberta-large,16,cuda,models/alignscore/AlignScore-large.ckpt
