relevancia,relevancia,relevancia,relevancia,relevancia,relevancia,relevancia,relevancia,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad
mean_precision,mean_recall,mean_f1,backbone_for_bertscore,idf,rescale_with_baseline,batch_size,device,n_examples,lang,mean_automated_readability,mean_coleman_liau,mean_dale_chall,mean_flesch_kincaid_grade,mean_flesch_reading_ease,mean_gunning_fog,mean_num_sentences,mean_num_words,mean_reading_time_sec,mean_smog_index,mean_syllables,mean_text_standard,mean_alignscore_nli,std_alignscore_nli,min_alignscore_nli,max_alignscore_nli,mean_alignscore_bin,std_alignscore_bin,min_alignscore_bin,max_alignscore_bin,n_examples,backbone,batch_size,device,ckpt_path
0.8438481710459057,0.8189880615786502,0.8311184224329496,roberta-large,True,False,1,cuda,380,en,12.694473684210525,13.232184210526315,9.02857894736842,9.773157894736842,54.83265789473684,10.496842105263159,16.107894736842105,259.7605263157895,20.777263157894737,11.978157894736844,413.0763157894737,10.93421052631579,0.5457138735212778,0.12241786817984972,0.2187698632478714,0.9071914553642273,0.5885509070597197,0.1211649038110942,0.13784600794315338,0.886981189250946,380,roberta-large,1,cuda,/content/drive/MyDrive/MAIA-PROYECTO/models/AlignScore-large.ckpt
