relevancia,relevancia,relevancia,relevancia,relevancia,relevancia,relevancia,relevancia,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad
mean_precision,mean_recall,mean_f1,backbone_for_bertscore,idf,rescale_with_baseline,batch_size,device,n_examples,lang,mean_automated_readability,mean_coleman_liau,mean_dale_chall,mean_flesch_kincaid_grade,mean_flesch_reading_ease,mean_gunning_fog,mean_num_sentences,mean_num_words,mean_reading_time_sec,mean_smog_index,mean_syllables,mean_text_standard,mean_alignscore,std_alignscore,min_alignscore,max_alignscore,n_examples,backbone,evaluation_mode,batch_size,device,ckpt_path,flag_threshold
0.835698538548068,0.8364428564121849,0.8359964096232464,roberta-base,True,False,1,cuda,380,en,18.7953776229914,14.541144539835674,12.384270701086809,15.711686748524341,31.904064502310632,18.572641219628277,13.660526315789474,365.5473684210526,30.00776555263158,16.34725091205775,633.9368421052632,16.35,0.5431187350106866,0.1138745176740408,0.22892265021800995,0.9008334875106812,380,roberta-base,nli_sp,16,cuda,models/alignscore/AlignScore-base.ckpt,0.5
