relevancia,relevancia,relevancia,relevancia,relevancia,relevancia,relevancia,relevancia,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,legibilidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad
mean_precision,mean_recall,mean_f1,backbone_for_bertscore,idf,rescale_with_baseline,batch_size,device,n_examples,lang,mean_automated_readability,mean_coleman_liau,mean_dale_chall,mean_flesch_kincaid_grade,mean_flesch_reading_ease,mean_gunning_fog,mean_num_sentences,mean_num_words,mean_reading_time_sec,mean_smog_index,mean_syllables,mean_text_standard,mean_alignscore_nli,std_alignscore_nli,min_alignscore_nli,max_alignscore_nli,mean_alignscore_bin,std_alignscore_bin,min_alignscore_bin,max_alignscore_bin,n_examples,backbone,batch_size,device,ckpt_path
0.8351796038840946,0.8365765474344554,0.8355650978653054,roberta-large,True,False,1,cuda,380,en,13.231315789473683,13.977999999999998,8.953105263157894,9.843684210526316,53.312368421052646,10.279763157894736,29.78684210526316,465.3421052631579,39.36660526315789,11.991052631578949,766.8973684210526,10.871052631578948,0.6370779500980126,0.11746560792746227,0.32716792821884155,0.8764619827270508,0.9043444274287474,0.07619113009724361,0.4707648754119873,0.9988778233528137,380,roberta-large,1,cuda,/content/drive/MyDrive/MAIA-PROYECTO/models/AlignScore-large.ckpt
