factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad,factualidad
mean_alignscore_nli,std_alignscore_nli,min_alignscore_nli,max_alignscore_nli,mean_alignscore_bin,std_alignscore_bin,min_alignscore_bin,max_alignscore_bin,n_examples,backbone,batch_size,device,ckpt_path
0.6156694064983277,0.10165626510622924,0.27974942326545715,0.8197920918464661,0.6552217598798092,0.10273124787372706,0.30630943179130554,0.8810011744499207,379,roberta-large,16,cuda,models/alignscore/AlignScore-large.ckpt
